proc_text,page,plan,year,doc_id
개발자 보안 모델 동작 서버 네트워크 트래픽 모니터링 정상 요청 탐지 모델 동작 서버 네트워크 트래픽 모니터링 정상 요청 탐지 워크 트래픽 분석 도구 로그 분석 머신 러닝 탐지 실시간 경고 시스템 다층 보안 접근 조치 네트워크 보안 위협 탐지 대응 네트워크 트래픽 모니터링 실시간 트래픽 로깅 네트워크 트래픽 입력 출력 요청 실시간 로깅 기록 요청 포트 요청 시간 프로토콜 요청 크기 응답 시간 트래픽 흐름 분석 네트워크 트래픽 정상 패턴 분석 정상 흐름 식별 특정 과도 요청 정상 요청 탐지 시스템 구성 규칙 탐지 사전 정의 규칙 정상 요청 탐지 포트 차단 화이트 리스트 블랙리스 관리 인가 요청 차단 요청 차단 머신 러닝 탐지 정상 트래픽 패턴 학습 정상 요청 탐지 패킷 내부 데이터 분석 정상 요청 탐지 공격 악성 코드 인가 데이터 식별 호출 입력 출력 요청 로그 정기 분석 보안 의심 동작 탐지 호출 입력 출력 요청 로그 정기 분석 보안 위협 탐지 로그 수집 규칙 탐지 머신 러닝 탐지 실시간 경고 자동 차단 요청 관리 통합 다층 보안 체계 시스템 보안 신뢰 요청 로그 수집 관리 로그 수집 체계 호출 입력 데이터 출력 로그 기록 기록 요청 사용자 요청 시간 주소 엔드 포인트 요청 응답 크기 상태 코드 입력 출력 데이터 로그 저장 로그 데이터 중앙 안전 저장 로그 보존 정책 규정 로그 보존 기간 설정 로그 데이터 분석 정적 규칙 분석 사전 정의 규칙 의심 동작 탐지 탐지 규칙 요청 횟수 초과 동일 과도 호출 동적 탐지 머신 러닝 탐지 모델 정상 요청 패턴 식별 로그 필터링 클러스터링 정상 로그 의심 로그 분리 정상 로그 그룹 식별,73,6,2025,425
인공 지능 보안 모델 배포 환경 모의 해킹 잠재 보안 취약점 탐지 수정 모델 배포 환경 모의 해킹 취약점 분석 공격 시뮬레이션 보고서 작성 수정 검증 체계 단계 중요 정기 모의 해킹 보안 모니 시스템 안전 잠재 보안 위협 효과 대응 취약점 식별 네트워크 테스트 모델 네트워크 스캔 취약점 식별 엔드 포인트 보호 상태 분석 모델 보안 테스트 모델 자체 취약점 테스트 적대 샘플 입력 모델 노출 데이터 저장소 테스트 데이터 유출 점검 데이터 베이스 접근 제어 암호 상태 데이터 저장소 개인 식별 정보 보호 분석 클라우드 컨테이너 환경 테스트 클라우드 배포 환경 보안 설정 권한 오용 공개 탐지 컨테이너 취약점 분석 공격 벡터 시뮬레이션 모델 특화 공격 테스트 적대 샘플 모델 출력 생성 설계 입력 데이터 테스트 데이터 중독 학습 데이터 악의 데이터 영향 분석 모델 반출 모델 출력 내부 구조 복제 시도 오용 테스트 정상 호출 시도 영향 분석 설정 검증,74,6,2025,426
개발자 보안 보안 패치 업데이트 관리 개발자 서비스 공통 개발자 모델 배포 보안 보안 모니터링 보수 실시 모델 보안 패치 업데이트 관리 프로세스 보안 패치 업데이트 관리 프로세스 정책 취약점 탐지 패치 개발 테스 단계 배포 모니터링 피드백 체계 접근 자동 도구 적극 보안 효율 동시 취약점 탐지 패치 평가 취약점 탐지 모델 종속 배포 환경 취약점 스캔 패치 평가 취약점 분석 종속 업데이트 관리 모델 의존 라이브러리 프레임 워크 도구 최신 버전 패치 개발 테스트 패치 개발 취약점 해결 보안 패치 코드 작성 기존 모델 성능 기능 영향 최소 설계 테스트 환경 준비 실제 환경 동일 스테이 환경 테스트 자동 분석 동적 분석 회귀 테스트 자동 모델 성능 검증 보안 패치 모델 성능 정확 영향 평가 모델 배포 모델 라이브러리 업데이트 정기 모델 라이브러리 업데이트 정기 정기 점검 프로세스 자동 도구 보고 체계 정책 문서 체계 관리 보안 취약 해결 최신 기술 기능 모델 환경 안정 정기 점검 프로세스 자동 라이브러리 취약점 검사 취약점 스캐너 라이브러리 프레임 워크 보안 상태 점검 모델 성능 평가 모델 성능 저하 업데이트 평가 배포 환경 점검 배포 모델 실행 환경 상태 점검 자동 모니터링 도구 설정 통합 배포 업데이트 관리 통합 라이브러리 모델 업데이트 파이프라인 자동 감지 처리 대시보드 보고 업데이트 상태 시각 대시보드 알림 시스템 업데이트 알림 설정 관리자 대응,75,6,2025,427
인공 지능 보안 체제 라이브러리 프레임 워크 보안 패치 환경 스테이징 환경 패치 테스트 체제 라이브러리 프레임 워크 보안 패치 환경 스테이징 환경 테스트 스테이징 환경 구성 점검 테스트 프로세스 문서 자동 도구 테스트 승인 절차 보안 패치 환경 문제 안전 관리 스테이징 환경 준비 스테이징 환경 구성 상태 점검 환경 동일 설정 스테이징 환경 체제 네트워크 라이브러리 레임워크 동일 스테이징 환경 실제 데이터 테스트 데이터 구성 테스트 데이터 준비 환경 시뮬레이션 테스트 데이터 생성 테스트 환경 분리 스테이징 환경 환경 독립 작동 네트워크 세분 자원 분리 스테이징 환경 패치 테스트 테스트 기록 스테이징 환경 보안 패치 테스트 실행 기록 패치 로그 테스트 실행 보고서 모니터링 대시보드 스테이징 환경 패치 테스트 실시간 모니터링 대시보드 정기 점검 감사 보안 패치 프로세스 테스트 기록 정기 감사,76,6,2025,428
개발자 보안 파기 파기 보안 개발자 서비스 공통 개발자 모델 교체 해당 모델 안전 폐기 데이터 삭제 모델 모델 파일 삭제 복구 처리 모델 파일 복구 삭제 정책 안전 삭제 기술 삭제 검증 로그 교육 다각 접근 안전 삭제 도구 자동 프로세스 효율 보안 동시 달성 데이터 삭제 준비 삭제 식별 삭제 데이터 파일 식별 모델 파일 형식 학습 데이터 로그 파일 캐시 클라우드 스토리지 로컬 스토리 파일 백업 정책 삭제 백업 암호 백업 일정 기간 중요 기록 보관 충족 임시 백업 보관 안전 삭제 논리 삭제 파일 환경 제거 실제 데이터 삭제 보관 물리 삭제 파일 스토리 삭제 복구 처리 안전 삭제 데이터 복구 방식 삭제 디스크 초기 디스크 저장 모델 파일 데이터 삭제 클라우드 환경 데이터 삭제 클라우드 제공자 삭제 데이터 보안 정책 준수 삭제 프로세스 검증 삭제 검증 삭제 파일 데이터 복구 데이터 복구 도구 삭제 존재 테스트 삭제 로그 기록 삭제 작업 기록 보관 삭제 파일 이름 삭제 시간 삭제 담당자 감사 규제 준수 보관,77,6,2025,429
인공 지능 보안 정기 삭제 프로세스 삭제 프로세스 검증 삭제 프로세스 정기 최신 보안 반영 감사 보고 데이터 삭제 기록 감사 삭제 프로세스 보고서 작성 모델 데이터 시스템 폐기 교체 안전 삭제 시스템 폐기 교체 데이터 안전 삭제 정책 삭제 식별 안전 삭제 삭제 상태 검증 로그 기록 정기 감사 체계 접근 데이터 삭제 정책 절차 데이터 삭제 정책 정의 삭제 원본 데이터 임시 데이터 캐시 백업 데이터 삭제 시점 시스템 폐기 교체 데이터 종료 보존 정책 보존 기간 만료 데이터 삭제 규제 데이터 삭제 방식 지정 삭제 책임자 지정 데이터 삭제 프로세스 담당 개인 지정 물리 스토리지 관리 데이터 삭제 보안 데이터 삭제 검증 감사 데이터 삭제 식별 삭제 데이터 목록 작성 삭제 데이터 위치 식별 학습 데이터 모델 생성 로그 출력 데이터 클라우드 스토리 로컬 스토리 데이터베이스 데이터 파일 경로 유형 기록 데이터 보존 평가 보존 정책 계약 특정 데이터 삭제 예외 보존 암호 별도 저장,78,6,2025,430
모델 해당 모델 연결 인터페이스 외부 접근 차단 모델 인터페이스 체계 관리 상태 점검 모니터링 로그 관리 체계 접근 차단 보안 위협 예방 인터페이스 상태 점검 연결 목록 식별 모델 연결 인터페이스 식별 상태 인터페이스 점검 인증 접근 로그 최근 호출 기록 분석 인터페이스 엔드 포인트 엔드 포인트 삭제 외부 접근 제어 허용 화이트 리스트 해당 제거 인증 토큰 폐기 인증 토큰 인증서 무효 인터페이스 제거 모델 연결 인터페이스 프론트 엔드 대시보드 제거,79,6,2025,431
서비스 제공자 보안 개요 서비스 제공자 인공 지능 보안 특징 서비스 제공자 모델 개발 사용자 조직 플랫폼 역할 서비스 광범위 사용자 영향 때문 시스 전반 보안 보장 책임 서비스 제공자 사용자 인터페이스 안전 설계 악용 탈취 공격 방지 서비스 역할 인공 지능 보안 서비스 제공자 보안 검증 제시 서비스 서비스 제공자 사용자 데이터 보호 모델 훈련 추론 데이터 유출 악용 서비스 제공자 인공 지능 보안 서비스 공자 특수 역할 책임 반영 보안 위협 예방 서비스 신뢰 안전 중요 지침서 기대 서비스 제공자 인공 지능 보안 방안 인공 지능 보안 서비스 보안 공격 우려 서비스 제공자 조치 개발자 서비스 제공자 서비스 제공자 해당 개발자 조치 개발자 인공 지능 보안 동시 참조 작성 자료 서비스 제공자 인공 지능 보안 작업 보안 정책 포럼 구성 의견 수렴 초안 작성 학계 산업 전문가 의견 수렴 최종,81,6,2025,432
인공 지능 보안 서비스 제공자 보안 프레임 워크 보안 프레임 워크 예방 단계 예방 단계 보안 예방 단계 시스템 잠재 위협 사전 대비 보호 전략 메커니즘 거버넌스 보안 정책 절차 표준 가이드라인 워크 로드 책임 위험 관리 시스템 서비스 보안 준수 보안 조치 설계 평가 검증 그림 서비스 제공자 보안 프레임 워크 예방 단계,82,6,2025,433
서비스 제공자 보안 예방 단계 보안 기술 방안 데이터 보호 데이터 보호 시스템 데이터 기밀 무결 가용 보안 중요 데이터 불법 접근 수정 시스템 신뢰 역할 모델 보안 모델 보안 시스템 모델 보안 보장 활동 절차 모델 안전 작동 신뢰 사이버 보안 기술 시스템 데이터 보안 중점 보안 기술 절차 시스템 보호 데이터 결성 시스템 가용 보장 구성 요소 보안 예방 단계 보안 기술 구성 요소 보안 구분 보안 애플리케이션 보안 취약점 공격 보호 코드 리뷰 테스트 애플리케이션 코드 주기 리뷰 보안 취약점 발견 수정 응용 프로그램 취약점 스캐닝 애플리케이션 보안 취약점 탐지 해결 조치 보안 보안 패치 관리 애플리케이션 최신 보안 패치 보안 취약점 해결 시스템 연결 네트워크 보호 데이터 결성 기밀 방화벽 설정 관리 외부 공격 네트워크 보호 방화벽 설정 관리 네트워크 보안 침입 탐지 시스템 네트워크 트래픽 모니터링 정상 활동 탐지 대응 가상 사설 네트워크 데이터 전송 암호 연결 데이터 기밀 시스템 체제 인프라 보호 무단 접근 공격 방지 시스템 보안 체제 보안 설정 시스템 체제 보안 설정 취약점 정기 시스템 업데이트 체제 소프트웨어 최신 업데이트 보안 시스템 모니터링 시스템 로그 주기 모니터링 정상 활동 탐지 대응 시스템 데이터 베이스 보호 데이터 결성 기밀 데이터베이스 접근 제어 데이터 베이스 접근 권한 관리 무단 접근 방지 보안 데이터 암호 저장 데이터 암호 데이터 유출 기밀 백업 복구 데이터 베이스 정기 백업 데이터 손실 복구 시스템 연결 장치 보호 보안 위협 안전 장치 보안 장치 인증 승인 시스템 연결 장치 인증 절차 승인 장치 연결 장치 보안 설정 장치 보안 설정 취약점 최소 펌웨어 업데이트 장치 웨어 최신 상태 보안 취약점 해결,83,6,2025,434
인공 지능 보안 보안 프레임 워크 탐지 대응 단계 탐지 대응 단계 탐지 대응 단계 사업자 시스템 보안 위협 탐지 전략 메커니즘 설명 탐지 단계 시스템 보안 위협 실시간 모니터링 신속 식별 대응 중점 거버넌스 생명 주기 전반 위험 관리 워크 로드 절차 매뉴얼 사고 대응 배정 위험 관리 시스템 서비스 보안 준수 보안 조치 그림 서비스 제공자 보안 프레임 워크 탐지 대응 단계,84,6,2025,435
서비스 제공자 보안 탐지 대응 단계 보안 기술 방안 데이터 징후 탐지 데이터 징후 탐지 시스템 데이터 정기 점검 실시간 모니터링 시스템 징후 감지 체크 리스트 테스트 훈련 단계 점검 데이터 결성 기밀 가용 보장 시스템 안정 신뢰 모델 보안 모델 보안 모델 안전 동작 알고리즘 검증 위험 평가 모델 소프트웨어 시각 도구 프로세스 자동 모델 신뢰 외부 위협 보호 사이버 보안 기술 탐지 대응 부문 탐지 대응 단계 보안 기술 구성 요소 보안 구분 보안 데이터 수집 장치 장비 에이전트 설치 연결 명령 실행 추출 파일 수동 등록 서버 보안 데이터 수집 모듈 데이터 수집 네트워크 장비 에이전트 설치 데이터 수집 외부 시스템 서버 보안 로그 수집 실시간 데이터 수집 분석 이벤트 감지 담당 데이터 수집 시스템 실시간 데이터 수집 분석 보안 이벤트 감지 실시간 로그 수집 시스템 네트워크 트래픽 분석 시스템 보안 이벤트 모니터링 시스템 데이터 베이스 분석 데이터 평가 설정 변경 이력 관리 데이터 관리 기능 데이터 관리 시스템 분석 설정 변경 이력 관리 관리 작업 데이터 모니터링 정기 보고서 기능 로그 분석 템플릿 생성 작업 자동 데이터베이스 관리 시스템 로그 분석 도구 자동 데이터 모니터링 보고 시스템 핵심 보안 기술 구분 침해 위험 예측 관리 실시간 침해 정보 손상 감지 대응 시스템 담당 예방 시스템 침해 위험 예측 관리 실시간 침해 정보 손상 감지 대응 시스템 개인 정보 보호 시스템 실시간 침해 감지 시스템 침해 대응 시스템 실시간 데이터 수집 분석 침해 상황 대응 시나리오 실시간 데이터 수집 분석 침해 상황 시나리오 탐지 대응 조치 대응 조치 침해 대응 시나리오 실시간 데이터 분석 시스템 침해 대응 절차 실시간 오류 감지 오류 보고 담당 실시간 오류 감지 오류 저장 보고 오류 보고 오류 감지 시스템 오류 보고 시스템 실시간 오류 모니터링 도구,85,6,2025,436
